prefecture,year,population,capital,region,estimated_area,island
Okayama-ken,1872.1667,933889,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1873,939380,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1874,941928,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1875,955239,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1876,961035,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1877,976774,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1878,984621,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1879,1001220,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1880,1000570,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1881,1007054,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1882,1019674,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1883,1029567,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1884,1037239,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1885,1040280,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1886,1045669,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1886.9167,1043029,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1887.9167,1051333,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1888.9167,1062155,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1889.9167,1068086,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1890.9167,1072706,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1891.9167,1076391,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1892.9167,1082745,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1893.9167,1084423,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1894.9167,1083743,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1895.9167,1094551,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1896.9167,1100984,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1897.9167,1108393,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1898.9167,1135826,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1903.9167,1188244,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1908.9167,1223207,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1913.9167,1261142,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1918.9167,1285590,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1920.75,1217698,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1925.75,1238447,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1930.75,1283962,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1935.75,1332647,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1940.75,1329358,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1944.25,1333300,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1945.8333,1564626,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1946.3333,1538621,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1947.75,1619622,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1948.5833,1650285,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1950.75,1661099,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1955.75,1689800,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1960.75,1670454,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1965.75,1645135,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1970.75,1707026,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1975.75,1814305,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1980.75,1871023,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1985.75,1916906,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1990.75,1925877,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,1995.75,1950750,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,2000.75,1950828,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,2005.75,1957264,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,2010.75,1945276,Okayama-shi,Chugoku,7113.23,Honshu
Okayama-ken,2015.75,1922181,Okayama-shi,Chugoku,7113.23,Honshu
Okinawa-ken,1872.1667,166789,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1873,166789,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1874,167073,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1875,167320,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1876,167572,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1877,167822,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1878,168064,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1879,310545,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1880,310545,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1881,356801,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1882,358880,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1883,360770,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1884,364701,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1885,367874,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1886,373587,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1886.9167,378809,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1887.9167,375280,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1888.9167,374266,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1889.9167,381142,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1890.9167,406622,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1891.9167,412354,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1892.9167,419970,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1893.9167,421769,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1894.9167,432078,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1895.9167,439578,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1896.9167,442834,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1897.9167,449112,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1898.9167,460221,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1903.9167,476230,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1908.9167,502309,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1913.9167,534415,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1918.9167,580940,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1920.75,571572,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1925.75,557622,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1930.75,577509,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1935.75,592494,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1940.75,574579,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1944.25,590480,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1945.8333,NA,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1946.3333,NA,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1947.75,NA,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1948.5833,NA,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1950.75,917875,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1955.75,801065,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1960.75,883122,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1965.75,934176,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1970.75,945111,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1975.75,1042572,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1980.75,1106559,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1985.75,1179097,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1990.75,1222398,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,1995.75,1273440,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,2000.75,1318220,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,2005.75,1361594,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,2010.75,1392818,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Okinawa-ken,2015.75,1434138,Naha-shi,Kyushu,2276.49,Ryukyu Islands
Osaka-fu,1872.1667,1108030,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1873,1113489,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1874,1122769,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1875,1143018,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1876,1152217,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1877,1463688,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1878,1476807,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1879,1534018,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1880,1540075,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1881,1547440,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1882,1572333,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1883,1585696,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1884,1653157,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1885,1681935,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1886,1691243,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1886.9167,1695196,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1887.9167,1245695,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1888.9167,1281150,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1889.9167,1324216,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1890.9167,1348317,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1891.9167,1357358,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1892.9167,1370232,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1893.9167,1380768,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1894.9167,1400308,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1895.9167,1422750,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1896.9167,1456176,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1897.9167,1503771,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1898.9167,1600923,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1903.9167,1823456,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1908.9167,2144030,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1913.9167,2461067,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1918.9167,2888492,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1920.75,2587847,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1925.75,3059502,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1930.75,3540017,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1935.75,4297174,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1940.75,4792966,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1944.25,4412953,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1945.8333,2800958,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1946.3333,2976140,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1947.75,3334659,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1948.5833,3515225,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1950.75,3857047,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1955.75,4618308,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1960.75,5504746,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1965.75,6657189,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1970.75,7620480,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1975.75,8278925,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1980.75,8473446,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1985.75,8668095,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1990.75,8734516,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,1995.75,8797268,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,2000.75,8805081,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,2005.75,8817166,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,2010.75,8865245,osaka-shi,Kansai,1899.28,Honshu
Osaka-fu,2015.75,8838908,osaka-shi,Kansai,1899.28,Honshu
Saga-ken,1872.1667,506667,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1873,480034,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1874,486946,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1875,487008,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1876,491260,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1877,NA,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1878,NA,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1879,NA,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1880,NA,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1881,NA,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1882,NA,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1883,NA,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1884,519712,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1885,522697,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1886,527244,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1886.9167,534981,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1887.9167,547832,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1888.9167,553423,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1889.9167,560594,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1890.9167,565568,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1891.9167,568925,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1892.9167,569831,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1893.9167,577175,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1894.9167,579844,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1895.9167,587287,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1896.9167,596275,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1897.9167,599679,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1898.9167,618679,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1903.9167,654593,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1908.9167,671531,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1913.9167,693611,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1918.9167,679322,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1920.75,673895,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1925.75,684831,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1930.75,691565,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1935.75,686117,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1940.75,701517,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1944.25,705651,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1945.8333,830431,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1946.3333,856692,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1947.75,917797,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1948.5833,931336,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1950.75,945082,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1955.75,973749,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1960.75,942874,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1965.75,871885,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1970.75,838468,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1975.75,837674,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1980.75,865574,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1985.75,880013,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1990.75,877851,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,1995.75,884316,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,2000.75,876654,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,2005.75,866369,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,2010.75,849788,Saga-shi,Kyushu,2439.65,Kyushu
Saga-ken,2015.75,833245,Saga-shi,Kyushu,2439.65,Kyushu
Saitama-ken,1872.1667,837941,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1873,843918,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1874,1244349,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1875,1268853,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1876,1298608,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1877,901714,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1878,912528,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1879,929939,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1880,933955,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1881,952689,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1882,962717,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1883,970598,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1884,985889,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1885,994704,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1886,1004020,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1886.9167,1015824,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1887.9167,1039376,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1888.9167,1054483,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1889.9167,1069144,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1890.9167,1081121,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1891.9167,1087361,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1892.9167,1098947,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1893.9167,1109604,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1894.9167,1119126,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1895.9167,1137773,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1896.9167,1147133,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1897.9167,1152823,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1898.9167,1175697,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1903.9167,1240280,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1908.9167,1284502,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1913.9167,1343674,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1918.9167,1391712,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1920.75,1319533,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1925.75,1394461,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1930.75,1459172,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1935.75,1528854,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1940.75,1608039,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1944.25,1647625,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1945.8333,2047261,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1946.3333,2028553,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1947.75,2100453,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1948.5833,2132221,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1950.75,2146445,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1955.75,2262623,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1960.75,2430871,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1965.75,3014983,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1970.75,3866472,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1975.75,4821340,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1980.75,5420480,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1985.75,5863678,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1990.75,6405319,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,1995.75,6759311,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,2000.75,6938006,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,2005.75,7054243,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,2010.75,7194556,Saitama-shi,Kanto,3798.08,Honshu
Saitama-ken,2015.75,7261271,Saitama-shi,Kanto,3798.08,Honshu
Shiga-ken,1872.1667,576564,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1873,578099,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1874,579704,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1875,584756,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1876,589747,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1877,711802,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1878,721099,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1879,729893,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1880,738211,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1881,745133,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1882,633447,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1883,639961,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1884,639634,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1885,645519,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1886,648339,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1886.9167,654558,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1887.9167,661323,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1888.9167,667563,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1889.9167,671788,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1890.9167,677502,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1891.9167,678775,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1892.9167,681145,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1893.9167,682455,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1894.9167,686715,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1895.9167,690043,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1896.9167,689723,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1897.9167,688343,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1898.9167,694606,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1903.9167,716920,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1908.9167,694370,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1913.9167,697369,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1918.9167,703944,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1920.75,651050,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1925.75,662412,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1930.75,691631,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1935.75,711436,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1940.75,703679,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1944.25,691972,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1945.8333,860911,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1946.3333,831306,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1947.75,858367,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1948.5833,872775,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1950.75,861180,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1955.75,853734,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1960.75,842695,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1965.75,853385,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1970.75,889768,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1975.75,985621,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1980.75,1079898,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1985.75,1155844,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1990.75,1222411,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,1995.75,1287005,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,2000.75,1342832,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,2005.75,1380361,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,2010.75,1410777,otsu-shi,Kansai,4017.36,Honshu
Shiga-ken,2015.75,1413184,otsu-shi,Kansai,4017.36,Honshu
Shimane-ken,1872.1667,599653,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1873,602257,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1874,604020,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1875,608853,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1876,613425,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1877,1017361,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1878,1023678,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1879,1034581,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1880,1037260,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1881,1043865,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1882,669410,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1883,674984,Matsue-shi,Chugoku,6707.96,Honshu
